“®‰ælon,“®‰ælat,“®‰ætime,“®‰æsec,kilolon,kilolat,kilometer
138.4745304,35.01265485,0:00:00,0,139.056605,35.099478,106695
138.4745304,35.01265485,0:00:00,0,139.05655,35.099484,106700
138.4745304,35.01265485,0:00:00,0,139.056498,35.09949,106705
138.4745304,35.01265485,0:00:00,0,139.056445,35.099496,106710
138.4745304,35.01265485,0:00:00,0,139.056393,35.099502,106715
138.4745304,35.01265485,0:00:00,0,139.05634,35.099508,106720
138.4745304,35.01265485,0:00:00,0,139.056285,35.099514,106725
138.4745304,35.01265485,0:00:00,0,139.05623,35.09952,106730
138.4745304,35.01265485,0:00:00,0,139.056175,35.099526,106735
138.4745304,35.01265485,0:00:00,0,139.05612,35.099532,106740
138.4745304,35.01265485,0:00:00,0,139.056065,35.099538,106745
138.4745304,35.01265485,0:00:00,0,139.05601,35.099544,106750
138.4745304,35.01265485,0:00:00,0,139.055955,35.09955,106755
138.4745304,35.01265485,0:00:00,0,139.0559,35.099556,106760
138.4745304,35.01265485,0:00:00,0,139.055845,35.099562,106765
138.4745304,35.01265485,0:00:00,0,139.05579,35.099568,106770
138.4745304,35.01265485,0:00:00,0,139.055735,35.099574,106775
138.4745304,35.01265485,0:00:00,0,139.05568,35.09958,106780
138.4745304,35.01265485,0:00:00,0,139.055625,35.099586,106785
138.4745304,35.01265485,0:00:00,0,139.05557,35.099592,106790
138.4745304,35.01265485,0:00:00,0,139.055515,35.099597,106795
138.4745304,35.01265485,0:00:00,0,139.05546,35.099603,106800
138.4745304,35.01265485,0:00:00,0,139.055408,35.099609,106805
138.4745304,35.01265485,0:00:00,0,139.055355,35.099615,106810
138.4745304,35.01265485,0:00:00,0,139.055303,35.099621,106815
138.4745304,35.01265485,0:00:00,0,139.05525,35.099627,106820
138.4745304,35.01265485,0:00:00,0,139.055195,35.099633,106825
138.4745304,35.01265485,0:00:00,0,139.05514,35.099639,106830
138.4745304,35.01265485,0:00:00,0,139.055085,35.099645,106835
138.4745304,35.01265485,0:00:00,0,139.05503,35.099651,106840
138.4745304,35.01265485,0:00:00,0,139.054975,35.099657,106845
138.4745304,35.01265485,0:00:00,0,139.05492,35.099663,106850
138.4745304,35.01265485,0:00:00,0,139.054865,35.099669,106855
138.4745304,35.01265485,0:00:00,0,139.05481,35.099675,106860
138.4745304,35.01265485,0:00:00,0,139.054755,35.099681,106865
138.4745304,35.01265485,0:00:00,0,139.0547,35.099687,106870
138.4745304,35.01265485,0:00:00,0,139.054645,35.099692,106875
138.4745304,35.01265485,0:00:00,0,139.05459,35.099698,106880
138.4745304,35.01265485,0:00:00,0,139.054535,35.099704,106885
138.4745304,35.01265485,0:00:00,0,139.05448,35.09971,106890
138.4745304,35.01265485,0:00:00,0,139.054425,35.099716,106895
138.4745304,35.01265485,0:00:00,0,139.05437,35.099722,106900
138.4745304,35.01265485,0:00:00,0,139.054318,35.099728,106905
138.4745304,35.01265485,0:00:00,0,139.054265,35.099734,106910
138.4745304,35.01265485,0:00:00,0,139.054213,35.099739,106915
138.4745304,35.01265485,0:00:00,0,139.05416,35.099745,106920
138.4745304,35.01265485,0:00:00,0,139.054105,35.099751,106925
138.4745304,35.01265485,0:00:00,0,139.05405,35.099757,106930
138.4745304,35.01265485,0:00:00,0,139.053995,35.099762,106935
138.4745304,35.01265485,0:00:00,0,139.05394,35.099768,106940
138.4745304,35.01265485,0:00:00,0,139.053885,35.099774,106945
138.4745304,35.01265485,0:00:00,0,139.05383,35.09978,106950
138.4745304,35.01265485,0:00:00,0,139.053775,35.099785,106955
138.4745304,35.01265485,0:00:00,0,139.05372,35.099791,106960
138.4745304,35.01265485,0:00:00,0,139.053665,35.099797,106965
138.4745304,35.01265485,0:00:00,0,139.05361,35.099803,106970
138.4745304,35.01265485,0:00:00,0,139.053555,35.099809,106975
138.4745304,35.01265485,0:00:00,0,139.0535,35.099815,106980
138.4745304,35.01265485,0:00:00,0,139.053448,35.099821,106985
138.4745304,35.01265485,0:00:00,0,139.053395,35.099827,106990
138.4745304,35.01265485,0:00:00,0,139.053343,35.099832,106995
138.4745304,35.01265485,0:00:00,0,139.05329,35.099838,107000
138.4745304,35.01265485,0:00:00,0,139.053235,35.099844,107005
138.4745304,35.01265485,0:00:00,0,139.05318,35.09985,107010
138.4745304,35.01265485,0:00:00,0,139.053125,35.099855,107015
138.4745304,35.01265485,0:00:00,0,139.05307,35.099861,107020
138.4745304,35.01265485,0:00:00,0,139.053015,35.099867,107025
138.4745304,35.01265485,0:00:00,0,139.05296,35.099873,107030
138.4745304,35.01265485,0:00:00,0,139.052905,35.099879,107035
138.4745304,35.01265485,0:00:00,0,139.05285,35.099885,107040
138.4745304,35.01265485,0:00:00,0,139.052795,35.099891,107045
138.4745304,35.01265485,0:00:00,0,139.05274,35.099897,107050
138.4745304,35.01265485,0:00:00,0,139.052685,35.099902,107055
138.4745304,35.01265485,0:00:00,0,139.05263,35.099908,107060
